fish_id,weight,spec,rounds,first_in_time,outbound_time,dwell_time,status,reflow_reasons
17016,422,25p,1,17016,,0,unmatched_tail,
17017,127,80p,1,17017,17507,490,packed,
17018,199,50p,1,17018,17595,577,packed,
17019,104,100p,1,17019,18190,1171,packed,
17020,221,45p,1,17020,,0,unmatched_tail,
17021,308,30p,1,17021,17021,0,packed,
17022,463,20p,1,17022,17167,145,packed,
17023,75,130p,1,17023,17555,532,packed,
17024,78,130p,1,17024,17555,531,packed,
17025,476,20p,1,17025,17167,142,packed,
17026,87,110p,1,17026,17457,431,packed,
17027,184,50p,1,17027,17047,20,packed,
17028,302,35p,1,17028,,0,unmatched_tail,
17029,215,45p,1,17029,17082,53,packed,
17030,266,35p,1,17030,17513,483,packed,
17031,600,15p,4,17031,17128,97,packed,timeout|timeout|timeout
17032,266,35p,1,17032,17513,481,packed,
17033,219,45p,1,17033,,0,unmatched_tail,
17034,148,70p,1,17034,17413,379,packed,
17035,65,150p,1,17035,17109,74,packed,
17036,357,30p,1,17036,,0,unmatched_tail,
17037,653,15p,22,17037,21343,4306,packed,timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
17038,137,70p,1,17038,17413,375,packed,
17039,432,25p,1,17039,,0,unmatched_tail,
17040,509,20p,1,17040,17167,127,packed,
17041,556,20p,1,17041,17167,126,packed,
17042,545,20p,1,17042,17167,125,packed,
17043,218,45p,1,17043,17082,39,packed,
17044,68,150p,1,17044,17109,65,packed,
17045,79,130p,1,17045,17555,510,packed,
17046,71,140p,1,17046,17972,926,packed,
17047,187,50p,1,17047,17047,0,packed,
17048,215,45p,1,17048,17082,34,packed,
17049,72,140p,1,17049,17972,923,packed,
17050,288,35p,1,17050,,0,unmatched_tail,
17051,85,120p,1,17051,17525,474,packed,
17052,66,150p,1,17052,17109,57,packed,
17053,91,110p,1,17053,17457,404,packed,
17054,140,70p,1,17054,17413,359,packed,
17055,260,40p,1,17055,17130,75,packed,
17056,212,45p,1,17056,17082,26,packed,
17057,68,150p,1,17057,17109,52,packed,
17058,71,140p,1,17058,17972,914,packed,
17059,166,60p,1,17059,17904,845,packed,
17060,167,60p,1,17060,17904,844,packed,
17061,218,45p,1,17061,17082,21,packed,
17062,75,130p,1,17062,17555,493,packed,
17063,358,30p,1,17063,,0,unmatched_tail,
17064,93,110p,1,17064,17457,393,packed,
17065,257,40p,1,17065,17130,65,packed,
17066,483,20p,1,17066,17167,101,packed,
17067,85,120p,1,17067,17525,458,packed,
17068,68,150p,1,17068,17109,41,packed,
17069,468,20p,1,17069,17167,98,packed,
17070,221,45p,1,17070,,0,unmatched_tail,
17071,70,140p,1,17071,17972,901,packed,
17072,223,45p,1,17072,,0,unmatched_tail,
17073,220,45p,1,17073,,0,unmatched_tail,
17074,86,120p,1,17074,17525,451,packed,
17075,74,130p,1,17075,17555,480,packed,
17076,67,150p,1,17076,17109,33,packed,
17077,105,100p,1,17077,18190,1113,packed,
17078,295,35p,1,17078,,0,unmatched_tail,
17079,106,90p,1,17079,17079,0,packed,
17080,198,50p,1,17080,17595,515,packed,
17081,104,100p,1,17081,18190,1109,packed,
17082,213,45p,1,17082,17082,0,packed,
17083,139,70p,1,17083,17413,330,packed,
17084,553,20p,20,17084,,0,unmatched_reflow,timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
17085,216,45p,1,17085,17579,494,packed,
17086,92,110p,1,17086,17457,371,packed,
17087,163,60p,1,17087,17904,817,packed,
17088,82,120p,1,17088,17525,437,packed,
17089,117,80p,1,17089,17507,418,packed,
17090,67,150p,1,17090,17109,19,packed,
17091,290,35p,1,17091,,0,unmatched_tail,
17092,272,35p,1,17092,17513,421,packed,
17093,158,60p,1,17093,17112,19,packed,
17094,65,150p,1,17094,18775,1681,packed,
17095,93,110p,1,17095,17457,362,packed,
17096,75,130p,1,17096,17555,459,packed,
17097,357,30p,1,17097,,0,unmatched_tail,
17098,349,30p,1,17098,,0,unmatched_tail,
17099,391,25p,1,17099,,0,unmatched_tail,
17100,154,60p,1,17100,17112,12,packed,
17101,252,40p,1,17101,17130,29,packed,
17102,100,100p,1,17102,18190,1088,packed,
17103,127,80p,1,17103,17507,404,packed,
17104,207,50p,1,17104,17595,491,packed,
17105,94,110p,1,17105,17457,352,packed,
17106,114,90p,1,17106,18101,995,packed,
17107,68,150p,1,17107,17109,2,packed,
17108,79,130p,1,17108,18587,1479,packed,
17109,68,150p,1,17109,17109,0,packed,
17110,282,35p,1,17110,,0,unmatched_tail,
17111,74,130p,1,17111,17555,444,packed,
17112,162,60p,1,17112,17112,0,packed,
17113,313,30p,1,17113,17832,719,packed,
17114,424,25p,1,17114,,0,unmatched_tail,
17115,225,45p,1,17115,,0,unmatched_tail,
17116,67,150p,1,17116,18775,1659,packed,
17117,71,140p,1,17117,17972,855,packed,
17118,121,80p,1,17118,17507,389,packed,
17119,555,20p,8,17119,21141,4022,packed,overflow|timeout|timeout|timeout|timeout|timeout|overflow
17120,143,70p,1,17120,17413,293,packed,
17121,74,130p,1,17121,17555,434,packed,
17122,274,35p,1,17122,17513,391,packed,
17123,192,50p,1,17123,17595,472,packed,
17124,83,120p,1,17124,17525,401,packed,
17125,253,40p,1,17125,17130,5,packed,
17126,298,35p,1,17126,,0,unmatched_tail,
17127,189,50p,1,17127,17595,468,packed,
17128,586,15p,1,17128,17128,0,packed,
17129,215,45p,1,17129,17579,450,packed,
17130,265,40p,1,17130,17130,0,packed,
17131,108,90p,1,17131,18101,970,packed,
17132,83,120p,1,17132,17525,393,packed,
17133,99,100p,1,17133,18190,1057,packed,
17134,181,60p,1,17134,17904,770,packed,
17135,264,40p,1,17135,17446,311,packed,
17136,130,80p,1,17136,17507,371,packed,
17137,73,140p,1,17137,17972,835,packed,
17138,101,100p,1,17138,18190,1052,packed,
17139,319,30p,1,17139,,0,unmatched_tail,
17140,689,15p,58,17140,,0,unmatched_reflow,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
17141,76,130p,1,17141,17555,414,packed,
17142,76,130p,1,17142,17555,413,packed,
17143,258,40p,1,17143,17446,303,packed,
17144,422,25p,1,17144,,0,unmatched_tail,
17145,123,80p,1,17145,17507,362,packed,
17146,94,110p,1,17146,17457,311,packed,
17147,180,60p,1,17147,17904,757,packed,
17148,296,35p,1,17148,,0,unmatched_tail,
17149,72,140p,1,17149,17972,823,packed,
17150,93,110p,1,17150,17457,307,packed,
17151,395,25p,1,17151,,0,unmatched_tail,
17152,74,130p,1,17152,17555,403,packed,
17153,133,70p,1,17153,18214,1061,packed,
17154,82,120p,1,17154,17525,371,packed,
17155,210,50p,1,17155,17595,440,packed,
17156,426,25p,1,17156,,0,unmatched_tail,
17157,171,60p,1,17157,18403,1246,packed,
17158,140,70p,1,17158,17413,255,packed,
17159,68,150p,1,17159,18775,1616,packed,
17160,92,110p,1,17160,17457,297,packed,
17161,482,20p,6,17161,19924,2763,packed,timeout|timeout|timeout|timeout|timeout
17162,441,25p,1,17162,,0,unmatched_tail,
17163,78,130p,1,17163,18587,1424,packed,
17164,117,80p,1,17164,17507,343,packed,
17165,333,30p,1,17165,,0,unmatched_tail,
17166,161,60p,1,17166,17491,325,packed,
17167,75,130p,1,17167,17555,388,packed,
17168,83,120p,1,17168,17525,357,packed,
17169,319,30p,1,17169,,0,unmatched_tail,
17170,242,40p,1,17170,17446,276,packed,
17171,187,50p,1,17171,17595,424,packed,
17172,102,100p,1,17172,18190,1018,packed,
17173,692,15p,16,17173,20253,3080,packed,timeout|timeout|timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
17174,96,100p,1,17174,17174,0,packed,
17175,128,80p,1,17175,17507,332,packed,
17176,132,80p,1,17176,17507,331,packed,
17177,90,110p,1,17177,17457,280,packed,
17178,68,150p,1,17178,18775,1597,packed,
17179,73,140p,1,17179,17972,793,packed,
17180,87,110p,1,17180,17457,277,packed,
17181,332,30p,1,17181,,0,unmatched_tail,
17182,226,45p,1,17182,,0,unmatched_tail,
17183,343,30p,1,17183,,0,unmatched_tail,
17184,81,120p,1,17184,18527,1343,packed,
17185,264,40p,1,17185,17446,261,packed,
17186,66,150p,1,17186,18775,1589,packed,
17187,440,25p,1,17187,,0,unmatched_tail,
17188,494,20p,1,17188,17279,91,packed,
17189,105,100p,1,17189,18190,1001,packed,
17190,489,20p,1,17190,17279,89,packed,
17191,84,120p,1,17191,17525,334,packed,
17192,108,90p,1,17192,18101,909,packed,
17193,165,60p,1,17193,18403,1210,packed,
17194,184,50p,1,17194,17595,401,packed,
17195,395,25p,1,17195,,0,unmatched_tail,
17196,124,80p,1,17196,17507,311,packed,
17197,146,70p,1,17197,17413,216,packed,
17198,495,20p,1,17198,17279,81,packed,
17199,221,45p,1,17199,,0,unmatched_tail,
17200,696,15p,58,17200,,0,unmatched_reflow,timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
17201,111,90p,1,17201,18101,900,packed,
17202,104,100p,1,17202,18190,988,packed,
17203,190,50p,1,17203,17595,392,packed,
17204,72,140p,1,17204,17972,768,packed,
17205,511,20p,1,17205,17279,74,packed,
17206,199,50p,1,17206,17595,389,packed,
17207,233,40p,1,17207,18316,1109,packed,
17208,156,60p,1,17208,17491,283,packed,
17209,420,25p,1,17209,,0,unmatched_tail,
17210,184,50p,1,17210,17595,385,packed,
17211,95,110p,1,17211,17457,246,packed,
17212,294,35p,1,17212,,0,unmatched_tail,
17213,68,150p,1,17213,18775,1562,packed,
17214,806,,1,17214,,0,unmatched_outside,
17215,58,,1,17215,,0,unmatched_outside,
17216,315,30p,1,17216,,0,unmatched_tail,
17217,82,120p,1,17217,17525,308,packed,
17218,134,70p,1,17218,18214,996,packed,
17219,86,120p,1,17219,17525,306,packed,
17220,131,80p,1,17220,17507,287,packed,
17221,220,45p,1,17221,,0,unmatched_tail,
17222,96,100p,1,17222,18190,968,packed,
17223,213,45p,1,17223,17579,356,packed,
17224,297,35p,1,17224,,0,unmatched_tail,
17225,176,60p,1,17225,18403,1178,packed,
17226,102,100p,1,17226,18190,964,packed,
17227,99,100p,1,17227,18190,963,packed,
17228,165,60p,1,17228,18403,1175,packed,
17229,87,110p,1,17229,17457,228,packed,
17230,247,40p,1,17230,17446,216,packed,
17231,197,50p,1,17231,17595,364,packed,
17232,111,90p,1,17232,18101,869,packed,
17233,257,40p,1,17233,17446,213,packed,
17234,91,110p,1,17234,17457,223,packed,
17235,181,60p,1,17235,18403,1168,packed,
17236,66,150p,1,17236,18775,1539,packed,
17237,105,100p,1,17237,18190,953,packed,
17238,84,120p,1,17238,17525,287,packed,
17239,119,80p,1,17239,17507,268,packed,
17240,252,40p,1,17240,17446,206,packed,
17241,219,45p,1,17241,,0,unmatched_tail,
17242,194,50p,1,17242,17595,353,packed,
17243,547,20p,20,17243,,0,unmatched_reflow,timeout|timeout|timeout|overflow|overflow|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
17244,277,35p,1,17244,17513,269,packed,
17245,380,25p,2,17245,18230,985,packed,timeout
17246,174,60p,1,17246,18403,1157,packed,
17247,135,70p,1,17247,18214,967,packed,
17248,112,90p,1,17248,18101,853,packed,
17249,171,60p,1,17249,18403,1154,packed,
17250,197,50p,1,17250,17595,345,packed,
17251,170,60p,1,17251,18403,1152,packed,
17252,69,140p,1,17252,17972,720,packed,
17253,275,35p,1,17253,17513,260,packed,
17254,122,80p,1,17254,17507,253,packed,
17255,614,15p,4,17255,17351,96,packed,timeout|timeout|timeout
17256,92,110p,1,17256,17457,201,packed,
17257,192,50p,1,17257,17595,338,packed,
17258,209,50p,1,17258,17595,337,packed,
17259,635,15p,20,17259,21154,3895,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
17260,76,130p,1,17260,17555,295,packed,
17261,179,60p,1,17261,18403,1142,packed,
17262,145,70p,1,17262,17413,151,packed,
17263,104,100p,1,17263,18190,927,packed,
17264,94,110p,1,17264,17457,193,packed,
17265,91,110p,1,17265,17457,192,packed,
17266,65,150p,1,17266,18775,1509,packed,
17267,281,35p,1,17267,,0,unmatched_tail,
17268,371,25p,1,17268,18230,962,packed,
17269,359,30p,1,17269,,0,unmatched_tail,
17270,451,20p,1,17270,17279,9,packed,
17271,229,45p,1,17271,,0,unmatched_tail,
17272,423,25p,1,17272,,0,unmatched_tail,
17273,73,140p,1,17273,17972,699,packed,
17274,594,15p,3,17274,17351,77,packed,timeout|timeout
17275,98,100p,1,17275,18190,915,packed,
17276,248,40p,1,17276,17446,170,packed,
17277,75,130p,1,17277,17555,278,packed,
17278,665,15p,10,17278,19173,1895,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
17279,440,25p,1,17279,,0,unmatched_tail,
17280,151,70p,1,17280,17413,133,packed,
17281,77,130p,1,17281,18587,1306,packed,
17282,68,150p,1,17282,18775,1493,packed,
17283,215,45p,1,17283,17579,296,packed,
17284,359,30p,1,17284,,0,unmatched_tail,
17285,300,35p,1,17285,,0,unmatched_tail,
17286,214,45p,1,17286,17579,293,packed,
17287,436,25p,1,17287,,0,unmatched_tail,
17288,304,35p,1,17288,,0,unmatched_tail,
17289,107,90p,1,17289,18101,812,packed,
17290,98,100p,1,17290,18190,900,packed,
17291,94,110p,1,17291,17457,166,packed,
17292,232,40p,1,17292,18316,1024,packed,
17293,314,30p,1,17293,17832,539,packed,
17294,108,90p,1,17294,18101,807,packed,
17295,808,,1,17295,,0,unmatched_outside,
17296,66,150p,1,17296,18775,1479,packed,
17297,89,110p,1,17297,17457,160,packed,
17298,217,45p,1,17298,17579,281,packed,
17299,325,30p,1,17299,,0,unmatched_tail,
17300,244,40p,1,17300,17446,146,packed,
17301,76,130p,1,17301,17555,254,packed,
17302,85,120p,1,17302,17525,223,packed,
17303,86,120p,1,17303,17525,222,packed,
17304,84,120p,1,17304,17525,221,packed,
17305,114,90p,1,17305,18101,796,packed,
17306,140,70p,1,17306,17413,107,packed,
17307,92,110p,1,17307,17457,150,packed,
17308,482,20p,4,17308,18949,1641,packed,timeout|timeout|overflow
17309,84,120p,1,17309,17525,216,packed,
17310,192,50p,1,17310,17595,285,packed,
17311,459,20p,4,17311,18949,1638,packed,timeout|timeout|timeout
17312,69,140p,1,17312,17972,660,packed,
17313,126,80p,1,17313,17507,194,packed,
17314,156,60p,1,17314,17491,177,packed,
17315,72,140p,1,17315,17972,657,packed,
17316,278,35p,1,17316,17513,197,packed,
17317,650,15p,8,17317,18773,1456,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout
17318,105,100p,1,17318,18190,872,packed,
17319,595,15p,2,17319,17351,32,packed,timeout
17320,248,40p,1,17320,17446,126,packed,
17321,488,20p,8,17321,21349,4028,packed,timeout|overflow|timeout|timeout|timeout|timeout|timeout
17322,335,30p,1,17322,,0,unmatched_tail,
17323,111,90p,1,17323,18101,778,packed,
17324,115,90p,1,17324,18101,777,packed,
17325,215,45p,1,17325,17579,254,packed,
17326,206,50p,1,17326,18005,679,packed,
17327,147,70p,1,17327,17413,86,packed,
17328,104,100p,1,17328,18190,862,packed,
17329,222,45p,1,17329,,0,unmatched_tail,
17330,455,20p,2,17330,17388,58,packed,timeout
17331,86,120p,1,17331,17525,194,packed,
17332,168,60p,1,17332,18403,1071,packed,
17333,93,110p,1,17333,17457,124,packed,
17334,208,50p,1,17334,18005,671,packed,
17335,127,80p,1,17335,17507,172,packed,
17336,82,120p,1,17336,17525,189,packed,
17337,70,140p,1,17337,17972,635,packed,
17338,109,90p,1,17338,18101,763,packed,
17339,91,110p,1,17339,17457,118,packed,
17340,134,70p,1,17340,18214,874,packed,
17341,333,30p,1,17341,,0,unmatched_tail,
17342,392,25p,1,17342,,0,unmatched_tail,
17343,72,140p,1,17343,17972,629,packed,
17344,131,80p,1,17344,17507,163,packed,
17345,66,150p,1,17345,18775,1430,packed,
17346,119,80p,1,17346,17507,161,packed,
17347,602,15p,1,17347,17351,4,packed,
17348,82,120p,1,17348,17525,177,packed,
17349,262,40p,1,17349,17446,97,packed,
17350,255,40p,1,17350,17446,96,packed,
17351,82,120p,1,17351,17525,174,packed,
17352,103,100p,1,17352,18190,838,packed,
17353,329,30p,1,17353,,0,unmatched_tail,
17354,71,140p,1,17354,17972,618,packed,
17355,134,70p,1,17355,18214,859,packed,
17356,140,70p,1,17356,17413,57,packed,
17357,99,100p,1,17357,18190,833,packed,
17358,88,110p,1,17358,17457,99,packed,
17359,149,70p,1,17359,17413,54,packed,
17360,74,130p,1,17360,17555,195,packed,
17361,72,140p,1,17361,17972,611,packed,
17362,161,60p,1,17362,17491,129,packed,
17363,100,100p,1,17363,18190,827,packed,
17364,153,60p,1,17364,17491,127,packed,
17365,483,20p,11,17365,23687,6322,packed,timeout|timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout|timeout
17366,186,50p,1,17366,17595,229,packed,
17367,106,90p,1,17367,18101,734,packed,
17368,74,130p,1,17368,17555,187,packed,
17369,236,40p,1,17369,18316,947,packed,
17370,109,90p,1,17370,18101,731,packed,
17371,238,40p,1,17371,17446,75,packed,
17372,576,15p,5,17372,17501,129,packed,timeout|timeout|timeout|timeout
17373,67,150p,1,17373,18775,1402,packed,
17374,79,130p,1,17374,18587,1213,packed,
17375,62,,1,17375,,0,unmatched_outside,
17376,300,35p,1,17376,,0,unmatched_tail,
17377,69,140p,1,17377,17972,595,packed,
17378,124,80p,1,17378,17507,129,packed,
17379,448,20p,1,17379,17388,9,packed,
17380,667,15p,23,17380,21928,4548,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
17381,389,25p,1,17381,,0,unmatched_tail,
17382,110,90p,1,17382,18101,719,packed,
17383,238,40p,1,17383,17446,63,packed,
17384,294,35p,1,17384,,0,unmatched_tail,
17385,254,40p,1,17385,17446,61,packed,
17386,143,70p,1,17386,17413,27,packed,
17387,102,100p,1,17387,18190,803,packed,
17388,425,25p,1,17388,,0,unmatched_tail,
17389,364,30p,1,17389,,0,unmatched_tail,
17390,443,25p,1,17390,,0,unmatched_tail,
17391,211,45p,1,17391,17579,188,packed,
17392,106,90p,1,17392,18101,709,packed,
17393,97,100p,1,17393,18190,797,packed,
17394,72,140p,1,17394,17972,578,packed,
17395,189,50p,1,17395,17595,200,packed,
17396,89,110p,1,17396,17457,61,packed,
17397,477,20p,6,17397,20257,2860,packed,timeout|timeout|timeout|timeout|overflow
17398,279,35p,1,17398,17513,115,packed,
17399,317,30p,1,17399,,0,unmatched_tail,
17400,142,70p,1,17400,17413,13,packed,
17401,106,90p,1,17401,18101,700,packed,
17402,82,120p,1,17402,17525,123,packed,
17403,118,80p,1,17403,17507,104,packed,
17404,75,130p,1,17404,17555,151,packed,
17405,362,30p,1,17405,,0,unmatched_tail,
17406,88,110p,1,17406,17457,51,packed,
17407,269,35p,1,17407,17513,106,packed,
17408,137,70p,1,17408,18214,806,packed,
17409,128,80p,1,17409,17507,98,packed,
17410,364,30p,1,17410,,0,unmatched_tail,
17411,102,100p,1,17411,18190,779,packed,
17412,221,45p,1,17412,,0,unmatched_tail,
17413,143,70p,1,17413,17413,0,packed,
17414,66,150p,1,17414,18775,1361,packed,
17415,84,120p,1,17415,17525,110,packed,
17416,235,40p,1,17416,18697,1281,packed,
17417,131,80p,1,17417,17507,90,packed,
17418,103,100p,1,17418,18190,772,packed,
17419,239,40p,1,17419,17446,27,packed,
17420,129,80p,1,17420,17507,87,packed,
17421,83,120p,1,17421,17525,104,packed,
17422,189,50p,1,17422,17595,173,packed,
17423,74,130p,1,17423,17555,132,packed,
17424,106,90p,1,17424,19060,1636,packed,
17425,213,45p,1,17425,17579,154,packed,
17426,151,70p,1,17426,18214,788,packed,
17427,119,80p,1,17427,17507,80,packed,
17428,111,90p,1,17428,18101,673,packed,
17429,94,110p,1,17429,17457,28,packed,
17430,75,130p,1,17430,17555,125,packed,
17431,148,70p,1,17431,18214,783,packed,
17432,333,30p,1,17432,,0,unmatched_tail,
17433,133,70p,1,17433,18214,781,packed,
17434,79,130p,1,17434,18587,1153,packed,
17435,550,20p,19,17435,,0,unmatched_reflow,timeout|overflow|timeout|timeout|overflow|timeout|timeout|timeout|overflow|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
17436,73,140p,1,17436,17972,536,packed,
17437,122,80p,1,17437,17507,70,packed,
17438,84,120p,1,17438,17525,87,packed,
17439,67,150p,1,17439,18775,1336,packed,
17440,248,40p,1,17440,17446,6,packed,
17441,348,30p,1,17441,,0,unmatched_tail,
17442,279,35p,1,17442,17513,71,packed,
17443,423,25p,1,17443,,0,unmatched_tail,
17444,94,110p,1,17444,17457,13,packed,
17445,225,45p,1,17445,,0,unmatched_tail,
17446,264,40p,1,17446,17446,0,packed,
17447,228,45p,1,17447,,0,unmatched_tail,
17448,85,120p,1,17448,17525,77,packed,
17449,68,150p,1,17449,18775,1326,packed,
17450,447,20p,5,17450,17584,134,packed,timeout|timeout|timeout|timeout
17451,107,90p,1,17451,19060,1609,packed,
17452,635,15p,13,17452,19932,2480,packed,overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
17453,111,90p,1,17453,18101,648,packed,
17454,285,35p,1,17454,,0,unmatched_tail,
17455,337,30p,1,17455,,0,unmatched_tail,
17456,69,140p,1,17456,17972,516,packed,
17457,88,110p,1,17457,17457,0,packed,
17458,297,35p,1,17458,,0,unmatched_tail,
17459,110,90p,1,17459,18101,642,packed,
17460,126,80p,1,17460,17507,47,packed,
17461,668,15p,56,17461,,0,unmatched_reflow,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
17462,414,25p,1,17462,,0,unmatched_tail,
17463,135,70p,1,17463,18214,751,packed,
17464,72,140p,1,17464,17972,508,packed,
17465,89,110p,1,17465,18395,930,packed,
17466,131,80p,1,17466,17507,41,packed,
17467,69,140p,1,17467,17972,505,packed,
17468,105,100p,1,17468,18190,722,packed,
17469,159,60p,1,17469,17491,22,packed,
17470,678,15p,56,17470,,0,unmatched_reflow,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
17471,67,150p,1,17471,18775,1304,packed,
17472,74,130p,1,17472,17555,83,packed,
17473,579,15p,1,17473,17501,28,packed,
17474,158,60p,1,17474,17491,17,packed,
17475,77,130p,1,17475,18587,1112,packed,
17476,401,25p,1,17476,,0,unmatched_tail,
17477,86,120p,1,17477,17525,48,packed,
17478,516,20p,1,17478,17584,106,packed,
17479,512,20p,1,17479,17584,105,packed,
17480,651,15p,8,17480,18958,1478,packed,timeout|timeout|timeout|overflow|timeout|timeout|timeout
17481,270,35p,1,17481,17513,32,packed,
17482,89,110p,1,17482,18395,913,packed,
17483,183,50p,1,17483,17595,112,packed,
17484,173,60p,1,17484,18403,919,packed,
17485,188,50p,1,17485,17595,110,packed,
17486,396,25p,1,17486,,0,unmatched_tail,
17487,84,120p,1,17487,17525,38,packed,
17488,95,110p,1,17488,18395,907,packed,
17489,119,80p,1,17489,17507,18,packed,
17490,582,15p,1,17490,17501,11,packed,
17491,153,60p,1,17491,17491,0,packed,
17492,165,60p,1,17492,18403,911,packed,
17493,217,45p,1,17493,17579,86,packed,
17494,329,30p,1,17494,,0,unmatched_tail,
17495,69,140p,1,17495,17972,477,packed,
17496,86,120p,1,17496,17525,29,packed,
17497,593,15p,1,17497,17501,4,packed,
17498,427,25p,1,17498,,0,unmatched_tail,
17499,360,30p,1,17499,,0,unmatched_tail,
17500,111,90p,1,17500,18101,601,packed,
17501,606,15p,1,17501,17501,0,packed,
17502,355,30p,1,17502,,0,unmatched_tail,
17503,169,60p,1,17503,18403,900,packed,
17504,212,45p,1,17504,17579,75,packed,
17505,87,110p,1,17505,18395,890,packed,
17506,152,70p,1,17506,18214,708,packed,
17507,122,80p,1,17507,17507,0,packed,
17508,82,120p,1,17508,17525,17,packed,
17509,449,20p,3,17509,17584,75,packed,timeout|timeout
17510,72,140p,1,17510,17972,462,packed,
17511,592,15p,3,17511,17585,74,packed,timeout|timeout
17512,189,50p,1,17512,17595,83,packed,
17513,269,35p,1,17513,17513,0,packed,
17514,592,15p,3,17514,17585,71,packed,timeout|timeout
17515,259,40p,1,17515,17970,455,packed,
17516,402,25p,1,17516,,0,unmatched_tail,
17517,146,70p,1,17517,18214,697,packed,
17518,211,45p,1,17518,17579,61,packed,
17519,522,20p,1,17519,17606,87,packed,
17520,89,110p,1,17520,18395,875,packed,
17521,318,30p,1,17521,,0,unmatched_tail,
17522,69,140p,1,17522,19243,1721,packed,
17523,349,30p,1,17523,,0,unmatched_tail,
17524,313,30p,1,17524,17832,308,packed,
17525,86,120p,1,17525,17525,0,packed,
17526,207,50p,1,17526,18005,479,packed,
17527,66,150p,1,17527,18775,1248,packed,
17528,442,25p,1,17528,,0,unmatched_tail,
17529,315,30p,1,17529,,0,unmatched_tail,
17530,144,70p,1,17530,18214,684,packed,
17531,171,60p,1,17531,18403,872,packed,
17532,581,15p,2,17532,17585,53,packed,timeout
17533,301,35p,1,17533,,0,unmatched_tail,
17534,174,60p,1,17534,18403,869,packed,
17535,80,120p,1,17535,18527,992,packed,
17536,216,45p,1,17536,17579,43,packed,
17537,284,35p,1,17537,,0,unmatched_tail,
17538,296,35p,1,17538,,0,unmatched_tail,
17539,258,40p,1,17539,17970,431,packed,
17540,206,50p,1,17540,18005,465,packed,
17541,68,150p,1,17541,18775,1234,packed,
17542,484,20p,1,17542,17606,64,packed,
17543,71,140p,1,17543,17972,429,packed,
17544,157,60p,1,17544,17904,360,packed,
17545,129,80p,1,17545,18310,765,packed,
17546,253,40p,1,17546,17970,424,packed,
17547,225,45p,1,17547,,0,unmatched_tail,
17548,81,120p,1,17548,18527,979,packed,
17549,460,20p,1,17549,17606,57,packed,
17550,100,100p,1,17550,18190,640,packed,
17551,296,35p,1,17551,,0,unmatched_tail,
